step,grad_norm,step_time
904,0.435360,0.119207
905,0.432246,0.118495
906,0.452401,0.118407
907,0.442971,0.118520
908,0.444433,0.118338
909,0.430275,0.119505
910,0.430723,0.118283
911,0.454841,0.118157
912,0.442393,0.118340
913,0.447813,0.118526
914,0.441637,0.118928
915,0.446008,0.118117
916,0.457648,0.118193
917,0.429115,0.119231
918,0.447727,0.117911
919,0.444106,0.118652
920,0.456083,0.118133
921,0.447644,0.118958
922,0.439266,0.118909
923,0.434129,0.118214
924,0.429417,0.118687
925,0.438590,0.118853
926,0.431813,0.118172
927,0.445350,0.118096
928,0.442444,0.118345
929,0.433583,0.118692
930,0.445892,0.119100
931,0.442469,0.118743
932,0.462194,0.118380
933,0.445347,0.118358
934,0.452567,0.117994
935,0.432985,0.118362
936,0.434612,0.118287
937,0.455190,0.118328
938,0.441783,0.118453
939,0.459301,0.117792
940,0.440532,0.119093
941,0.443485,0.119026
942,0.439958,0.118460
943,0.462456,0.118275
944,0.435263,0.117879
945,0.443535,0.118621
946,0.452570,0.118516
947,0.457504,0.118001
948,0.446072,0.118967
949,0.435123,0.118403
950,0.439500,0.118740
951,0.451194,0.119493
952,0.448261,0.118181
953,0.435779,0.118726
954,0.447665,0.117997
955,0.443526,0.118006
956,0.556853,0.118545
957,0.438040,0.118579
958,0.478183,0.118731
959,0.443677,0.118421
960,0.453391,0.118266
961,0.433274,0.118897
962,0.453391,0.117825
963,0.452723,0.118334
964,0.455260,0.118589
965,0.456790,0.118726
966,0.448975,0.118324
967,0.449312,0.118179
968,0.458196,0.118684
969,0.467082,0.118787
970,0.454180,0.118189
971,0.424085,0.117918
972,0.465259,0.118382
973,0.438915,0.118584
974,0.450763,0.118535
975,0.453786,0.118804
976,0.467524,0.117913
977,0.458602,0.118995
978,0.457006,0.118271
979,0.462109,0.118446
980,0.447012,0.118748
981,0.452276,0.118643
982,0.464731,0.118469
983,0.431939,0.117781
984,0.457837,0.118378
985,0.441507,0.118941
986,0.443705,0.118425
987,0.461676,0.118062
988,0.439509,0.117595
989,0.450145,0.119008
990,0.446333,0.119588
