step,grad_norm,step_time
677,0.307180,0.106498
678,0.306600,0.105212
679,0.323482,0.105916
680,0.286793,0.109889
681,0.376077,0.105580
682,0.298643,0.105663
683,0.320880,0.106768
684,0.318995,0.107726
685,0.320006,0.106575
686,0.335519,0.105834
687,0.308762,0.105560
688,0.316179,0.106256
689,0.326936,0.106725
690,0.282971,0.105714
691,0.312295,0.104826
692,0.318105,0.106770
693,0.298523,0.114492
694,0.331787,0.105768
695,0.309016,0.107085
696,0.314451,0.105415
697,0.319407,0.107496
698,0.298672,0.106596
699,0.331744,0.105573
700,0.304125,0.105363
701,0.292580,0.108040
702,0.305542,0.105861
703,0.290696,0.107266
704,0.282902,0.105000
705,0.302517,0.106417
706,0.298907,0.105694
707,0.303531,0.105319
708,0.321908,0.105791
709,0.294873,0.106984
710,0.301622,0.107125
711,0.300744,0.106766
712,0.296716,0.106262
713,0.354931,0.105445
714,0.313270,0.110148
715,0.315331,0.109589
716,0.290464,0.105157
717,0.309399,0.105776
718,0.310267,0.107215
719,0.320763,0.106938
720,0.301448,0.106545
721,0.324196,0.105523
722,0.313231,0.106134
723,0.288398,0.107247
724,0.301961,0.109370
725,0.296142,0.105962
726,0.325030,0.106899
727,0.299545,0.105901
728,0.347538,0.108388
729,0.331920,0.108448
730,0.317139,0.105794
731,0.330415,0.107184
732,0.344712,0.107724
733,0.307653,0.106159
734,0.307485,0.106139
735,0.329486,0.105784
736,0.312026,0.106438
737,0.310095,0.106593
738,0.327855,0.105763
739,0.309395,0.105988
740,0.348942,0.106704
741,0.316184,0.107096
742,0.306882,0.106395
743,0.316073,0.106072
744,0.304987,0.106590
745,0.297273,0.105999
746,0.312457,0.105915
747,0.299933,0.106089
748,0.295632,0.107852
749,0.301900,0.106418
750,0.308445,0.106888
751,0.320228,0.107340
752,0.309906,0.112742
753,0.301799,0.105164
754,0.329566,0.105322
755,0.304746,0.106194
756,0.314407,0.105952
757,0.314319,0.106492
758,0.290547,0.106365
759,0.279261,0.105826
760,0.297136,0.107092
761,0.291696,0.107677
762,0.305372,0.105879
763,0.300106,0.106192
764,0.302290,0.106159
765,0.314362,0.106661
766,0.291244,0.107329
767,0.308107,0.106413
768,0.334018,0.105525
769,0.354047,0.106438
770,0.327791,0.106505
771,0.319992,0.105148
772,0.290334,0.105554
773,0.326947,0.105603
774,0.324540,0.106531
775,0.298543,0.106906
776,0.329422,0.106746
777,0.334086,0.105925
778,0.347414,0.106568
779,0.301387,0.107757
780,0.297636,0.106240
781,0.292534,0.106283
782,0.287150,0.105721
783,0.316567,0.106422
784,0.302876,0.106346
785,0.320527,0.105952
786,0.321656,0.105562
787,0.291388,0.110312
788,0.339165,0.107097
789,0.319350,0.105834
790,0.330994,0.105830
791,0.306133,0.106802
792,0.295562,0.107166
793,0.301110,0.106913
794,0.297103,0.106419
795,0.301272,0.110526
796,0.317020,0.105986
797,0.296748,0.105926
798,0.285139,0.105439
799,0.286415,0.105827
800,0.322686,0.105938
801,0.294423,0.105928
802,0.337991,0.106665
803,0.302200,0.105755
804,0.297956,0.106199
805,0.308574,0.105833
806,0.296126,0.105280
807,0.298563,0.105639
808,0.312100,0.106010
809,0.288126,0.109467
810,0.319702,0.106710
811,0.306786,0.106777
812,0.286901,0.106825
813,0.306979,0.107318
814,0.290836,0.106069
815,0.293553,0.105810
816,0.294483,0.105631
817,0.278528,0.109653
818,0.325328,0.106333
819,0.286954,0.106081
820,0.316414,0.106299
821,0.297828,0.106194
822,0.291056,0.106118
823,0.286144,0.106039
824,0.279429,0.105862
825,0.300955,0.106902
826,0.295894,0.106533
827,0.292415,0.106721
828,0.280525,0.106663
829,0.296953,0.106282
830,0.275157,0.107055
831,0.293857,0.106151
832,0.276375,0.105487
833,0.288146,0.106304
834,0.276140,0.106138
835,0.279949,0.107309
836,0.285927,0.106983
837,0.292189,0.106156
838,0.308426,0.106451
839,0.301321,0.107164
840,0.308285,0.106668
841,0.291833,0.105416
842,0.316699,0.105750
843,0.305175,0.105564
844,0.295060,0.106692
845,0.309769,0.106793
846,0.307218,0.105808
847,0.303593,0.105970
848,0.346222,0.106939
849,0.315205,0.106757
850,0.315510,0.106047
851,0.310535,0.106706
852,0.280377,0.106067
853,0.327247,0.106380
