step,grad_norm,step_time
593,0.295488,0.114951
594,0.288597,0.116213
595,0.288757,0.116037
596,0.318176,0.116244
597,0.299961,0.114817
598,0.300285,0.115665
599,0.301855,0.114907
600,0.289403,0.116023
601,0.317142,0.115770
602,0.291138,0.116248
603,0.275888,0.117739
604,0.299700,0.115853
605,0.289808,0.116830
606,0.296376,0.116749
607,0.290510,0.115156
608,0.296209,0.114975
609,0.284906,0.114853
610,0.313362,0.116224
611,0.281330,0.116925
612,0.321157,0.116609
613,0.326363,0.114811
614,0.298228,0.115824
615,0.298057,0.115982
616,0.296569,0.116150
617,0.316235,0.115970
618,0.294576,0.114988
619,0.317651,0.115972
620,0.314396,0.116137
621,0.297298,0.116877
622,0.298660,0.114959
623,0.321788,0.114926
624,0.291630,0.115223
625,0.326567,0.116157
626,0.300538,0.116028
627,0.305853,0.116599
628,0.341020,0.114855
629,0.296635,0.115205
630,0.319718,0.115192
631,0.317974,0.116395
632,0.299039,0.117090
633,0.346314,0.115843
634,0.289143,0.116260
635,0.303122,0.117193
636,0.306459,0.115192
637,0.282991,0.115407
638,0.288159,0.115143
639,0.329054,0.116464
640,0.315491,0.117370
641,0.285664,0.116039
642,0.300646,0.116127
643,0.289777,0.116470
644,0.303387,0.116551
645,0.298821,0.115446
646,0.299627,0.114435
647,0.293969,0.115972
648,0.298843,0.117095
649,0.322226,0.116406
650,0.286537,0.115589
651,0.342834,0.116229
652,0.289217,0.115134
653,0.296498,0.116256
654,0.288920,0.116541
655,0.293305,0.115952
656,0.294835,0.114151
657,0.291989,0.115551
658,0.310689,0.116753
659,0.280693,0.116365
660,0.284233,0.116889
661,0.313067,0.114863
662,0.296702,0.115280
663,0.289851,0.115974
664,0.301959,0.116462
665,0.304920,0.115838
666,0.283783,0.116253
667,0.285337,0.115880
668,0.303408,0.116425
669,0.295497,0.115413
670,0.296529,0.115626
671,0.277099,0.116991
672,0.283160,0.116261
673,0.285691,0.115514
674,0.284572,0.116102
675,0.274379,0.115678
676,0.295618,0.116217
677,0.285561,0.115305
678,0.282279,0.115008
679,0.281944,0.115545
680,0.288829,0.116308
681,0.297651,0.116200
682,0.289007,0.116553
683,0.302003,0.114923
684,0.286570,0.115440
685,0.309104,0.115072
686,0.309732,0.116133
687,0.280079,0.116860
688,0.332525,0.115129
689,0.306508,0.115814
690,0.271892,0.116748
691,0.292928,0.115880
692,0.315393,0.114841
693,0.277534,0.114478
694,0.312863,0.115930
695,0.306922,0.117058
696,0.291394,0.116574
697,0.288008,0.114669
698,0.301893,0.115706
699,0.310514,0.115990
700,0.279931,0.116271
701,0.288311,0.116174
702,0.288916,0.115000
703,0.300678,0.114605
704,0.297935,0.116027
705,0.293593,0.116906
706,0.300746,0.116571
707,0.298310,0.114677
708,0.281650,0.115676
709,0.336104,0.116564
710,0.304577,0.116420
711,0.292309,0.115905
712,0.298855,0.114947
713,0.310440,0.116457
714,0.283600,0.116337
715,0.310995,0.116612
716,0.275574,0.114699
717,0.286304,0.115167
718,0.284114,0.115486
719,0.306151,0.116370
720,0.273180,0.116319
721,0.309594,0.116297
722,0.279400,0.115709
723,0.275386,0.116061
724,0.292510,0.115471
725,0.271102,0.116282
726,0.277194,0.116059
727,0.293984,0.116191
