step,grad_norm,step_time
900,0.762669,0.098734
901,0.717709,0.098161
902,0.753266,0.098186
903,0.732010,0.097966
904,0.705623,0.098127
905,0.695085,0.097945
906,0.728038,0.097904
907,0.711690,0.097873
908,0.717824,0.098107
909,0.758856,0.097878
910,0.699281,0.098973
911,0.774057,0.098128
912,0.723406,0.098895
913,0.697772,0.098292
914,0.733947,0.098664
915,0.769549,0.098107
916,0.724467,0.098148
917,0.770021,0.098032
918,0.794325,0.099010
919,0.723010,0.097952
920,0.784997,0.098850
921,0.695518,0.097875
922,0.715259,0.099357
923,0.707073,0.098058
924,0.675241,0.099210
925,0.706339,0.097979
926,0.732236,0.098722
927,0.688156,0.098130
928,0.702413,0.098502
929,0.728242,0.097838
930,0.742560,0.098375
931,0.688847,0.097982
932,0.739254,0.098517
933,0.704884,0.098184
934,0.780172,0.098061
935,0.719505,0.097846
936,0.699608,0.098393
937,0.701722,0.098077
938,0.710163,0.098581
939,0.741314,0.098334
940,0.705799,0.098844
941,0.741237,0.098295
942,0.708492,0.098375
943,0.710177,0.097902
944,0.729016,0.098258
945,0.673876,0.099035
946,0.700378,0.097645
947,0.679994,0.098410
948,0.741715,0.098744
949,0.727065,0.098341
950,0.717001,0.098768
951,0.693719,0.098079
952,0.711531,0.098310
953,0.687856,0.097836
954,0.693169,0.097956
955,0.704621,0.097585
956,0.786258,0.098308
957,0.670555,0.098081
958,0.734580,0.098178
959,1.445319,0.097851
960,0.758661,0.098407
961,0.706757,0.098276
962,0.711974,0.098417
963,0.759528,0.098650
964,0.769684,0.098496
965,0.741212,0.098446
966,0.691046,0.098316
967,0.726767,0.098806
968,0.705286,0.098522
969,0.725030,0.098262
970,0.724586,0.098704
971,0.696997,0.098283
972,0.702490,0.098217
973,0.725744,0.098794
974,0.729114,0.097891
975,0.695708,0.098169
976,0.730573,0.098259
977,0.748066,0.098620
978,0.704738,0.098472
979,0.726931,0.098695
980,0.699588,0.098379
981,0.692056,0.098292
982,0.731717,0.098114
983,0.692529,0.098456
984,0.761390,0.098149
985,0.726007,0.097823
986,0.708950,0.098464
987,0.741199,0.098168
988,0.741109,0.098828
989,0.709213,0.098374
990,0.725017,0.098674
991,0.714868,0.097967
992,0.740821,0.098565
993,0.715308,0.098428
994,0.737664,0.098261
995,0.695205,0.097833
996,0.685081,0.098501
997,0.715667,0.098330
998,0.691757,0.098250
999,0.709595,0.098282
1000,0.694709,0.098516
1001,0.709164,0.098432
1002,0.698451,0.097986
1003,0.682134,0.098411
1004,0.655686,0.097956
1005,0.711811,0.097895
1006,0.692343,0.098571
1007,0.677520,0.098330
1008,0.719812,0.098801
1009,0.699113,0.097693
1010,0.728416,0.098486
1011,0.734018,0.098008
1012,0.727332,0.098891
1013,0.718346,0.098431
1014,0.682822,0.098780
1015,0.691369,0.097990
1016,0.708530,0.099249
1017,0.721305,0.098204
1018,0.721613,0.098799
1019,0.772099,0.097753
1020,0.727479,0.098892
1021,0.828241,0.097701
1022,0.713274,0.098993
1023,0.777897,0.097991
1024,0.697670,0.098668
1025,0.682705,0.097709
1026,0.715545,0.098648
1027,0.680186,0.098490
1028,0.695382,0.098837
1029,0.693592,0.097648
1030,0.699747,0.098277
1031,0.729612,0.098034
1032,0.745217,0.098593
1033,0.685641,0.098069
1034,0.720003,0.098551
1035,0.771428,0.097988
1036,0.720631,0.098690
1037,0.747032,0.098434
1038,0.825806,0.098113
1039,0.703870,0.098038
1040,0.733267,0.098753
1041,0.702696,0.098016
1042,0.693698,0.098200
1043,0.706575,0.098116
1044,0.696476,0.098165
